1.0,0.0,0.5,0.5,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,2.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,0.86,0.14,0.0
2.0,1.0,0.0,0.33,0.67,0.0
2.0,2.0,0.0,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.89,0.11
3.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,0.0,0.0,0.5,0.5
3.0,3.0,0.0,0.0,0.75,0.25
3.0,4.0,0.0,0.0,0.5,0.5
4.0,0.0,0.0,0.0,0.4,0.6
4.0,1.0,0.0,0.0,0.0,1.0
4.0,2.0,0.0,0.0,0.0,1.0
