1.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0,0.0
2.0,1.0,0.5,0.5,0.0,0.0
2.0,2.0,0.89,0.11,0.0,0.0
2.0,3.0,1.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.95,0.05
3.0,1.0,0.0,0.05,0.95,0.0
3.0,2.0,0.06,0.39,0.56,0.0
3.0,3.0,0.0,0.9,0.1,0.0
3.0,4.0,0.0,1.0,0.0,0.0
4.0,0.0,0.0,0.0,0.24,0.76
4.0,1.0,0.0,0.0,0.19,0.81
4.0,2.0,0.0,0.0,1.0,0.0
