1.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
2.0,0.0,0.71,0.29,0.0,0.0
2.0,1.0,1.0,0.0,0.0,0.0
3.0,0.0,0.05,0.42,0.53,0.0
3.0,1.0,0.0,1.0,0.0,0.0
4.0,0.0,0.0,0.0,0.84,0.16
4.0,1.0,0.0,0.0,1.0,0.0
